vente_id,produit_id,client_id,date_vente,quantite,canal_vente,ville_magasin,prix_total
V07250,P015,C0245,2023-11-15,3,Magasin physique,Tanger,3738
V07251,P018,C0222,2024-07-03,2,En ligne,Tanger,1464
V07252,P013,C0593,2023-08-09,3,Magasin physique,Rabat,3174
V07253,P006,C0149,2024-11-05,2,En ligne,Rabat,2330
V07254,P020,C0064,2023-02-04,1,Magasin physique,Agadir,585
V07255,P014,C0592,2024-11-29,3,En ligne,Marrakech,1338
V07256,P013,C0115,2024-01-28,2,En ligne,Oujda,2116
V07257,P019,C0194,2024-01-20,3,En ligne,Tanger,3966
V07258,P008,C0039,2023-09-08,3,En ligne,Rabat,3012
V07259,P008,C0490,2023-06-13,3,En ligne,Casablanca,3012
V07260,P011,C0403,2024-09-22,3,En ligne,Meknès,2298
V07261,P012,C0242,2023-08-01,1,Magasin physique,Tanger,506
V07262,P006,C0707,2024-01-04,2,En ligne,Casablanca,2330
V07263,P005,C0692,2023-07-24,3,Magasin physique,Meknès,3657
V07264,P009,C0517,2023-07-10,2,En ligne,Rabat,1110
V07265,P006,C0162,2023-06-25,3,Magasin physique,Fès,3495
V07266,P010,C0378,2023-12-17,3,En ligne,Meknès,3120
V07267,P008,C0997,2023-02-09,3,En ligne,Marrakech,3012
V07268,P005,C0227,2023-03-28,3,En ligne,Meknès,3657
V07269,P015,C0442,2024-05-21,3,Magasin physique,Casablanca,3738
V07270,P008,C0667,2024-10-04,3,Magasin physique,Meknès,3012
V07271,P012,C0664,2024-04-06,3,En ligne,Tanger,1518
V07272,P011,C0710,2023-11-12,2,Magasin physique,Meknès,1532
V07273,P019,C0470,2023-05-15,1,Magasin physique,Fès,1322
V07274,P003,C0686,2024-10-14,1,Magasin physique,Fès,491
V07275,P010,C0327,2024-01-02,3,En ligne,Tanger,3120
V07276,P008,C0948,2024-10-22,3,En ligne,Rabat,3012
V07277,P011,C0361,2023-11-01,2,En ligne,Marrakech,1532
V07278,P015,C0052,2024-06-08,1,Magasin physique,Casablanca,1246
V07279,P007,C0606,2024-09-21,2,Magasin physique,Meknès,1978
V07280,P012,C0191,2023-11-24,2,Magasin physique,Fès,1012
V07281,P007,C0103,2023-01-30,3,Magasin physique,Oujda,2967
V07282,P015,C0826,2023-12-10,1,Magasin physique,Tanger,1246
V07283,P001,C0587,2024-06-25,2,Magasin physique,Fès,1726
V07284,P019,C0938,2023-09-15,3,Magasin physique,Agadir,3966
V07285,P004,C0805,2023-07-27,1,En ligne,Casablanca,707
V07286,P010,C0879,2024-12-09,1,Magasin physique,Meknès,1040
V07287,P009,C0198,2024-08-11,3,Magasin physique,Agadir,1665
V07288,P019,C0118,2023-01-01,1,En ligne,Rabat,1322
V07289,P017,C0518,2024-07-27,1,Magasin physique,Rabat,365
V07290,P007,C0781,2024-07-03,1,En ligne,Tanger,989
V07291,P015,C0216,2023-11-21,2,Magasin physique,Rabat,2492
V07292,P004,C0333,2024-02-23,1,Magasin physique,Casablanca,707
V07293,P007,C0470,2024-03-27,2,Magasin physique,Oujda,1978
V07294,P002,C0095,2023-09-26,3,Magasin physique,Agadir,4248
V07295,P006,C0192,2023-06-28,2,Magasin physique,Tanger,2330
V07296,P011,C0427,2024-06-10,2,En ligne,Casablanca,1532
V07297,P006,C0851,2023-02-05,1,En ligne,Tanger,1165
V07298,P009,C0638,2024-03-26,2,En ligne,Marrakech,1110
V07299,P008,C0292,2024-05-26,3,En ligne,Meknès,3012
V07300,P003,C0253,2023-03-01,2,Magasin physique,Fès,982
V07301,P009,C0393,2023-08-17,2,En ligne,Tanger,1110
V07302,P009,C0702,2023-09-17,2,En ligne,Casablanca,1110
V07303,P014,C0816,2023-12-31,1,En ligne,Rabat,446
V07304,P002,C0592,2024-04-27,2,Magasin physique,Rabat,2832
V07305,P013,C0346,2023-05-27,1,En ligne,Rabat,1058
V07306,P009,C0781,2023-02-22,3,En ligne,Marrakech,1665
V07307,P001,C0170,2023-05-04,1,Magasin physique,Rabat,863
V07308,P016,C0409,2024-03-19,2,En ligne,Oujda,1928
V07309,P017,C0928,2024-12-13,1,Magasin physique,Oujda,365
V07310,P009,C0850,2023-01-06,3,En ligne,Tanger,1665
V07311,P009,C0197,2023-01-26,1,En ligne,Fès,555
V07312,P014,C0369,2024-02-12,2,En ligne,Marrakech,892
V07313,P017,C0963,2023-03-08,2,En ligne,Tanger,730
V07314,P014,C0778,2023-08-09,3,Magasin physique,Rabat,1338
V07315,P015,C0628,2024-09-28,3,En ligne,Tanger,3738
V07316,P016,C0175,2023-03-25,3,En ligne,Tanger,2892
V07317,P006,C0823,2024-09-13,3,Magasin physique,Marrakech,3495
V07318,P006,C0834,2023-11-18,1,En ligne,Rabat,1165
V07319,P010,C0585,2023-02-13,1,Magasin physique,Rabat,1040
V07320,P010,C0292,2024-02-06,1,En ligne,Rabat,1040
V07321,P007,C0985,2024-11-07,3,Magasin physique,Oujda,2967
V07322,P019,C0195,2024-11-05,3,En ligne,Agadir,3966
V07323,P006,C0330,2024-05-15,2,En ligne,Casablanca,2330
V07324,P004,C0841,2023-03-04,1,En ligne,Rabat,707
V07325,P015,C0912,2023-01-10,2,En ligne,Marrakech,2492
V07326,P002,C0924,2023-04-16,3,Magasin physique,Agadir,4248
V07327,P014,C0516,2024-11-02,3,Magasin physique,Oujda,1338
V07328,P012,C0305,2023-09-27,3,En ligne,Marrakech,1518
V07329,P015,C0963,2023-03-17,1,En ligne,Fès,1246
V07330,P013,C0909,2023-12-03,2,Magasin physique,Rabat,2116
V07331,P014,C0980,2024-10-02,2,Magasin physique,Rabat,892
V07332,P011,C0815,2024-10-25,1,En ligne,Rabat,766
V07333,P018,C0027,2023-02-21,3,En ligne,Rabat,2196
V07334,P007,C0530,2023-04-28,1,Magasin physique,Marrakech,989
V07335,P007,C0368,2023-10-02,1,Magasin physique,Marrakech,989
V07336,P008,C0188,2024-01-21,2,Magasin physique,Casablanca,2008
V07337,P005,C0903,2023-07-14,1,Magasin physique,Oujda,1219
V07338,P006,C0489,2023-01-15,2,En ligne,Fès,2330
V07339,P006,C0143,2023-10-10,1,Magasin physique,Fès,1165
V07340,P009,C0248,2023-04-01,1,Magasin physique,Meknès,555
V07341,P002,C0486,2024-04-22,2,Magasin physique,Casablanca,2832
V07342,P010,C0634,2024-03-20,1,En ligne,Meknès,1040
V07343,P014,C0405,2024-08-08,3,Magasin physique,Agadir,1338
V07344,P002,C0718,2023-12-14,3,Magasin physique,Meknès,4248
V07345,P005,C0041,2024-10-03,1,Magasin physique,Tanger,1219
V07346,P006,C0864,2024-10-23,2,En ligne,Casablanca,2330
V07347,P008,C0716,2023-10-26,1,En ligne,Tanger,1004
V07348,P003,C0705,2023-01-06,1,Magasin physique,Marrakech,491
V07349,P010,C0824,2024-12-26,2,En ligne,Tanger,2080
V07350,P009,C0443,2024-11-01,1,Magasin physique,Agadir,555
V07351,P003,C0763,2023-08-23,2,En ligne,Marrakech,982
V07352,P016,C0771,2023-09-12,2,En ligne,Tanger,1928
V07353,P006,C0569,2023-07-24,1,En ligne,Marrakech,1165
V07354,P017,C0196,2024-10-25,3,Magasin physique,Fès,1095
V07355,P006,C0563,2024-03-09,2,Magasin physique,Casablanca,2330
V07356,P016,C0941,2023-04-19,3,En ligne,Agadir,2892
V07357,P006,C0898,2024-12-06,3,En ligne,Tanger,3495
V07358,P015,C0237,2023-01-15,3,En ligne,Tanger,3738
V07359,P019,C0073,2024-05-24,1,En ligne,Oujda,1322
V07360,P019,C0192,2023-02-25,3,En ligne,Fès,3966
V07361,P011,C0320,2024-02-15,1,Magasin physique,Casablanca,766
V07362,P012,C0835,2024-01-25,1,Magasin physique,Casablanca,506
V07363,P016,C0384,2023-01-16,2,En ligne,Agadir,1928
V07364,P019,C0675,2023-10-22,2,Magasin physique,Fès,2644
V07365,P012,C0387,2023-08-19,2,Magasin physique,Oujda,1012
V07366,P005,C0244,2023-03-27,1,En ligne,Tanger,1219
V07367,P019,C0075,2024-12-22,2,Magasin physique,Agadir,2644
V07368,P012,C0767,2023-12-06,2,En ligne,Marrakech,1012
V07369,P012,C0341,2023-07-06,3,Magasin physique,Rabat,1518
V07370,P007,C0725,2024-07-30,1,En ligne,Tanger,989
V07371,P020,C0360,2024-05-27,1,Magasin physique,Rabat,585
V07372,P019,C0214,2023-08-06,2,Magasin physique,Rabat,2644
V07373,P004,C0611,2023-02-13,1,Magasin physique,Meknès,707
V07374,P010,C0110,2023-04-03,2,En ligne,Oujda,2080
V07375,P008,C0775,2024-08-07,2,Magasin physique,Casablanca,2008
V07376,P011,C0032,2023-04-24,3,Magasin physique,Rabat,2298
V07377,P016,C0509,2024-10-24,1,En ligne,Marrakech,964
V07378,P008,C0138,2023-07-12,2,Magasin physique,Meknès,2008
V07379,P017,C0890,2023-02-02,2,En ligne,Fès,730
V07380,P006,C0649,2024-09-05,1,En ligne,Marrakech,1165
V07381,P017,C0452,2023-06-26,1,En ligne,Fès,365
V07382,P012,C0691,2023-09-24,2,Magasin physique,Tanger,1012
V07383,P005,C0073,2023-12-14,1,En ligne,Meknès,1219
V07384,P011,C0434,2023-09-29,3,En ligne,Meknès,2298
V07385,P007,C0090,2024-05-01,1,Magasin physique,Fès,989
V07386,P008,C0920,2023-09-02,1,En ligne,Oujda,1004
V07387,P006,C0056,2023-10-31,1,Magasin physique,Tanger,1165
V07388,P019,C0690,2024-05-06,2,En ligne,Casablanca,2644
V07389,P008,C0098,2023-12-23,3,En ligne,Fès,3012
V07390,P014,C0561,2024-10-02,2,Magasin physique,Rabat,892
V07391,P002,C0133,2023-07-04,1,En ligne,Marrakech,1416
V07392,P010,C0724,2024-10-19,1,Magasin physique,Casablanca,1040
V07393,P018,C0459,2024-12-25,1,En ligne,Marrakech,732
V07394,P017,C0996,2023-06-20,2,Magasin physique,Rabat,730
V07395,P014,C0564,2024-12-23,3,Magasin physique,Meknès,1338
V07396,P007,C0778,2023-07-16,1,En ligne,Agadir,989
V07397,P019,C0588,2023-07-07,3,Magasin physique,Casablanca,3966
V07398,P007,C0132,2024-03-23,3,En ligne,Agadir,2967
V07399,P007,C0319,2023-01-22,3,Magasin physique,Agadir,2967
V07400,P007,C0210,2023-01-12,3,Magasin physique,Agadir,2967
V07401,P005,C0045,2024-11-23,1,Magasin physique,Tanger,1219
V07402,P003,C0825,2023-03-29,1,En ligne,Agadir,491
V07403,P013,C0068,2024-09-29,1,En ligne,Agadir,1058
V07404,P004,C0125,2023-11-24,1,En ligne,Tanger,707
V07405,P012,C0984,2023-05-28,2,Magasin physique,Agadir,1012
V07406,P005,C0739,2024-09-15,1,Magasin physique,Marrakech,1219
V07407,P005,C0238,2024-01-30,3,Magasin physique,Oujda,3657
V07408,P015,C0673,2023-12-15,1,En ligne,Meknès,1246
V07409,P013,C0728,2023-12-09,1,Magasin physique,Meknès,1058
V07410,P016,C0488,2023-08-09,2,Magasin physique,Tanger,1928
V07411,P003,C0513,2023-07-24,1,Magasin physique,Meknès,491
V07412,P003,C0809,2023-03-21,1,En ligne,Rabat,491
V07413,P018,C0229,2023-11-30,3,Magasin physique,Marrakech,2196
V07414,P002,C0519,2024-11-25,2,Magasin physique,Fès,2832
V07415,P002,C0370,2024-10-22,2,En ligne,Agadir,2832
V07416,P011,C0758,2023-01-06,2,Magasin physique,Rabat,1532
V07417,P015,C0229,2023-06-23,3,Magasin physique,Rabat,3738
V07418,P018,C0921,2023-12-03,3,En ligne,Meknès,2196
V07419,P019,C0413,2024-10-17,3,Magasin physique,Casablanca,3966
V07420,P008,C0649,2024-01-27,3,En ligne,Tanger,3012
V07421,P016,C0523,2024-06-06,2,Magasin physique,Fès,1928
V07422,P019,C0786,2023-08-27,1,Magasin physique,Fès,1322
V07423,P013,C0144,2023-03-08,3,En ligne,Tanger,3174
V07424,P009,C0616,2024-07-13,2,En ligne,Fès,1110
V07425,P019,C0459,2024-07-08,1,En ligne,Tanger,1322
V07426,P009,C0966,2024-12-04,1,Magasin physique,Fès,555
V07427,P017,C0868,2023-09-14,2,Magasin physique,Meknès,730
V07428,P001,C0056,2024-05-03,1,Magasin physique,Rabat,863
V07429,P012,C0470,2024-02-03,1,Magasin physique,Marrakech,506
V07430,P002,C0917,2023-09-11,3,Magasin physique,Tanger,4248
V07431,P012,C0345,2023-10-31,3,En ligne,Tanger,1518
V07432,P009,C0960,2024-12-27,2,En ligne,Meknès,1110
V07433,P017,C0608,2024-01-10,3,Magasin physique,Meknès,1095
V07434,P015,C0991,2023-12-31,3,En ligne,Marrakech,3738
V07435,P004,C0759,2023-06-07,1,En ligne,Meknès,707
V07436,P005,C0683,2023-03-04,3,En ligne,Agadir,3657
V07437,P001,C0318,2024-01-28,3,Magasin physique,Rabat,2589
V07438,P004,C0303,2024-03-23,1,Magasin physique,Rabat,707
V07439,P015,C0685,2023-07-07,2,Magasin physique,Casablanca,2492
V07440,P009,C0966,2024-10-02,1,En ligne,Agadir,555
V07441,P018,C0419,2023-02-19,2,Magasin physique,Rabat,1464
V07442,P017,C0264,2023-07-25,2,Magasin physique,Marrakech,730
V07443,P014,C0789,2024-02-27,1,Magasin physique,Agadir,446
V07444,P016,C0713,2023-09-23,1,Magasin physique,Oujda,964
V07445,P016,C0118,2024-10-16,1,En ligne,Rabat,964
V07446,P017,C0478,2023-07-25,2,En ligne,Fès,730
V07447,P008,C0335,2023-06-13,1,Magasin physique,Casablanca,1004
V07448,P010,C0301,2023-10-09,3,En ligne,Casablanca,3120
V07449,P015,C0138,2024-12-13,1,Magasin physique,Oujda,1246
V07450,P014,C0580,2024-03-09,3,Magasin physique,Agadir,1338
V07451,P020,C0062,2023-04-02,3,En ligne,Casablanca,1755
V07452,P009,C0526,2023-07-14,1,En ligne,Meknès,555
V07453,P015,C0610,2023-03-11,3,En ligne,Agadir,3738
V07454,P013,C0165,2023-03-20,3,Magasin physique,Meknès,3174
V07455,P001,C0876,2024-11-15,2,En ligne,Rabat,1726
V07456,P007,C0096,2024-08-30,1,Magasin physique,Agadir,989
V07457,P008,C0254,2024-03-10,1,En ligne,Agadir,1004
V07458,P012,C0389,2024-12-06,3,Magasin physique,Rabat,1518
V07459,P017,C0171,2023-08-22,1,Magasin physique,Tanger,365
V07460,P020,C0920,2023-06-02,1,Magasin physique,Casablanca,585
V07461,P001,C0278,2024-05-03,1,En ligne,Meknès,863
V07462,P009,C0747,2023-02-06,1,En ligne,Tanger,555
V07463,P013,C0481,2024-08-20,3,Magasin physique,Casablanca,3174
V07464,P011,C0390,2024-11-21,1,En ligne,Tanger,766
V07465,P003,C0688,2024-05-31,3,En ligne,Fès,1473
V07466,P004,C0842,2024-05-11,1,Magasin physique,Agadir,707
V07467,P004,C0069,2023-02-13,3,En ligne,Casablanca,2121
V07468,P005,C0389,2023-12-06,1,En ligne,Meknès,1219
V07469,P004,C0755,2024-08-03,1,Magasin physique,Fès,707
V07470,P002,C0370,2024-02-05,1,En ligne,Marrakech,1416
V07471,P003,C0317,2024-08-24,3,Magasin physique,Marrakech,1473
V07472,P014,C0670,2023-07-09,2,En ligne,Tanger,892
V07473,P007,C0272,2023-03-13,3,En ligne,Tanger,2967
V07474,P014,C0127,2024-03-13,1,Magasin physique,Rabat,446
V07475,P011,C0783,2023-09-07,3,Magasin physique,Agadir,2298
V07476,P005,C0812,2023-04-04,2,En ligne,Agadir,2438
V07477,P011,C0215,2023-07-22,2,Magasin physique,Tanger,1532
V07478,P018,C0412,2023-12-13,1,En ligne,Tanger,732
V07479,P002,C0110,2024-09-25,3,Magasin physique,Agadir,4248
V07480,P002,C0819,2023-07-03,1,En ligne,Marrakech,1416
V07481,P007,C0569,2023-05-12,2,Magasin physique,Fès,1978
V07482,P012,C0058,2024-04-27,3,En ligne,Tanger,1518
V07483,P006,C0531,2024-06-27,3,En ligne,Tanger,3495
V07484,P001,C0324,2024-08-19,2,En ligne,Meknès,1726
V07485,P017,C0600,2024-06-08,1,Magasin physique,Fès,365
V07486,P012,C0808,2024-02-24,2,Magasin physique,Marrakech,1012
V07487,P012,C0288,2023-07-23,1,Magasin physique,Meknès,506
V07488,P016,C0260,2024-02-26,2,Magasin physique,Agadir,1928
V07489,P019,C0271,2023-07-29,2,En ligne,Casablanca,2644
V07490,P010,C0290,2023-04-24,2,En ligne,Casablanca,2080
V07491,P014,C0396,2023-11-01,1,En ligne,Oujda,446
V07492,P010,C0445,2023-06-02,3,En ligne,Meknès,3120
V07493,P012,C0822,2023-11-26,2,En ligne,Meknès,1012
V07494,P015,C0234,2023-06-29,3,Magasin physique,Agadir,3738
V07495,P013,C0597,2023-04-28,1,En ligne,Marrakech,1058
V07496,P004,C0908,2024-05-03,1,Magasin physique,Casablanca,707
V07497,P015,C0881,2024-02-11,1,Magasin physique,Agadir,1246
V07498,P012,C0203,2023-03-23,3,Magasin physique,Casablanca,1518
V07499,P003,C0062,2024-08-15,2,En ligne,Marrakech,982
V07500,P009,C0032,2023-07-26,2,Magasin physique,Marrakech,1110
V07501,P013,C0370,2024-03-11,1,En ligne,Meknès,1058
V07502,P010,C0128,2024-05-10,1,Magasin physique,Casablanca,1040
V07503,P007,C0381,2023-04-18,1,En ligne,Fès,989
V07504,P019,C0253,2024-02-03,2,Magasin physique,Agadir,2644
V07505,P005,C0571,2024-05-30,2,Magasin physique,Marrakech,2438
V07506,P008,C0093,2023-02-21,2,Magasin physique,Agadir,2008
V07507,P019,C0744,2024-11-25,2,Magasin physique,Tanger,2644
V07508,P010,C0716,2024-08-13,3,Magasin physique,Tanger,3120
V07509,P015,C0520,2023-01-03,3,En ligne,Marrakech,3738
V07510,P015,C0198,2024-05-09,3,En ligne,Meknès,3738
V07511,P010,C0746,2024-01-20,3,En ligne,Meknès,3120
V07512,P004,C0235,2024-11-28,3,En ligne,Marrakech,2121
V07513,P009,C0166,2024-08-06,1,En ligne,Fès,555
V07514,P013,C0937,2024-12-16,3,En ligne,Meknès,3174
V07515,P013,C0473,2023-10-09,1,Magasin physique,Agadir,1058
V07516,P001,C0284,2023-04-27,3,En ligne,Agadir,2589
V07517,P013,C0680,2024-04-02,2,Magasin physique,Rabat,2116
V07518,P003,C0566,2024-11-14,1,Magasin physique,Fès,491
V07519,P017,C0980,2023-01-26,1,En ligne,Casablanca,365
V07520,P012,C0961,2023-06-14,1,En ligne,Marrakech,506
V07521,P018,C0618,2023-04-03,3,En ligne,Casablanca,2196
V07522,P016,C0299,2024-01-25,3,Magasin physique,Tanger,2892
V07523,P006,C0736,2023-06-18,3,En ligne,Meknès,3495
V07524,P014,C0494,2023-02-12,2,Magasin physique,Marrakech,892
V07525,P007,C0216,2024-07-18,3,Magasin physique,Agadir,2967
V07526,P007,C0840,2023-11-04,1,Magasin physique,Fès,989
V07527,P005,C0452,2024-08-21,3,En ligne,Oujda,3657
V07528,P019,C0082,2024-06-23,1,Magasin physique,Rabat,1322
V07529,P002,C0142,2024-08-27,1,Magasin physique,Casablanca,1416
V07530,P016,C0775,2023-12-12,2,En ligne,Rabat,1928
V07531,P009,C0916,2023-05-31,1,Magasin physique,Oujda,555
V07532,P019,C0807,2023-05-28,3,Magasin physique,Tanger,3966
V07533,P007,C0070,2024-07-07,2,Magasin physique,Tanger,1978
V07534,P016,C0115,2023-06-28,1,En ligne,Tanger,964
V07535,P006,C0574,2024-11-08,1,En ligne,Rabat,1165
V07536,P018,C0228,2023-08-20,2,En ligne,Tanger,1464
V07537,P002,C0638,2023-05-20,2,En ligne,Fès,2832
V07538,P015,C0871,2024-07-04,2,En ligne,Rabat,2492
V07539,P005,C0488,2023-01-30,3,En ligne,Agadir,3657
V07540,P003,C0319,2024-05-12,3,Magasin physique,Casablanca,1473
V07541,P006,C0707,2023-04-18,3,Magasin physique,Tanger,3495
V07542,P020,C0850,2023-01-06,3,En ligne,Marrakech,1755
V07543,P014,C0734,2023-08-25,3,En ligne,Casablanca,1338
V07544,P020,C0484,2023-10-11,1,En ligne,Marrakech,585
V07545,P001,C0671,2024-02-04,3,Magasin physique,Rabat,2589
V07546,P006,C0535,2024-11-10,1,Magasin physique,Tanger,1165
V07547,P006,C0611,2023-12-10,1,Magasin physique,Oujda,1165
V07548,P002,C0241,2023-01-12,1,En ligne,Rabat,1416
V07549,P011,C0929,2024-12-10,3,Magasin physique,Tanger,2298
V07550,P004,C0370,2023-07-21,2,Magasin physique,Casablanca,1414
V07551,P007,C0202,2023-01-04,1,En ligne,Casablanca,989
V07552,P014,C0908,2024-02-10,1,Magasin physique,Rabat,446
V07553,P015,C0013,2024-04-20,2,En ligne,Agadir,2492
V07554,P004,C0956,2024-04-04,1,En ligne,Casablanca,707
V07555,P015,C0641,2024-09-23,3,Magasin physique,Meknès,3738
V07556,P012,C0718,2024-01-21,3,Magasin physique,Tanger,1518
V07557,P011,C0555,2024-12-01,3,Magasin physique,Casablanca,2298
V07558,P019,C0589,2024-02-03,2,En ligne,Agadir,2644
V07559,P011,C0304,2024-04-14,1,Magasin physique,Marrakech,766
V07560,P008,C0423,2023-12-03,2,Magasin physique,Oujda,2008
V07561,P005,C0183,2024-06-30,2,Magasin physique,Tanger,2438
V07562,P004,C0934,2023-12-14,3,En ligne,Agadir,2121
V07563,P005,C0316,2023-06-22,1,En ligne,Agadir,1219
V07564,P011,C0699,2024-01-06,1,Magasin physique,Oujda,766
V07565,P005,C0499,2023-03-16,1,Magasin physique,Agadir,1219
V07566,P007,C0620,2023-12-17,2,En ligne,Agadir,1978
V07567,P004,C0803,2024-12-23,2,Magasin physique,Meknès,1414
V07568,P009,C0453,2024-03-20,1,Magasin physique,Tanger,555
V07569,P018,C0458,2024-10-06,2,Magasin physique,Rabat,1464
V07570,P003,C0405,2024-09-21,1,Magasin physique,Meknès,491
V07571,P005,C0297,2024-04-15,2,En ligne,Meknès,2438
V07572,P020,C0669,2024-11-07,1,Magasin physique,Tanger,585
V07573,P007,C0485,2023-09-17,2,En ligne,Rabat,1978
V07574,P006,C0589,2023-01-31,2,En ligne,Rabat,2330
V07575,P014,C0273,2023-11-26,3,Magasin physique,Marrakech,1338
V07576,P009,C0959,2024-09-04,1,Magasin physique,Casablanca,555
V07577,P009,C0003,2023-05-07,2,Magasin physique,Casablanca,1110
V07578,P016,C0604,2024-07-29,3,En ligne,Oujda,2892
V07579,P012,C0822,2023-05-27,1,Magasin physique,Tanger,506
V07580,P013,C0183,2023-04-17,3,Magasin physique,Marrakech,3174
V07581,P002,C0685,2023-01-19,1,En ligne,Meknès,1416
V07582,P007,C0795,2023-07-11,2,Magasin physique,Rabat,1978
V07583,P005,C0399,2024-06-26,2,Magasin physique,Marrakech,2438
V07584,P003,C0874,2023-06-19,1,En ligne,Casablanca,491
V07585,P001,C0800,2023-03-31,3,Magasin physique,Meknès,2589
V07586,P017,C0358,2024-01-04,3,En ligne,Tanger,1095
V07587,P008,C0723,2024-11-08,1,Magasin physique,Marrakech,1004
V07588,P011,C0390,2024-07-29,2,En ligne,Casablanca,1532
V07589,P019,C0804,2024-07-30,3,En ligne,Tanger,3966
V07590,P016,C0218,2023-03-27,3,Magasin physique,Casablanca,2892
V07591,P007,C0208,2023-12-26,1,Magasin physique,Rabat,989
V07592,P008,C0416,2023-10-24,3,Magasin physique,Fès,3012
V07593,P005,C0528,2023-02-04,3,Magasin physique,Oujda,3657
V07594,P018,C0632,2023-02-08,2,Magasin physique,Meknès,1464
V07595,P001,C0511,2023-10-19,3,En ligne,Oujda,2589
V07596,P002,C0511,2023-04-25,1,Magasin physique,Oujda,1416
V07597,P004,C0807,2023-11-03,2,En ligne,Fès,1414
V07598,P015,C0053,2023-04-02,1,Magasin physique,Rabat,1246
V07599,P016,C0914,2024-12-11,2,Magasin physique,Fès,1928
V07600,P013,C0449,2023-06-26,3,En ligne,Oujda,3174
V07601,P008,C0933,2024-02-26,3,Magasin physique,Oujda,3012
V07602,P006,C0929,2023-11-02,1,Magasin physique,Meknès,1165
V07603,P016,C0853,2023-12-19,2,En ligne,Tanger,1928
V07604,P009,C0854,2023-03-31,2,Magasin physique,Oujda,1110
V07605,P004,C0153,2024-02-28,3,Magasin physique,Meknès,2121
V07606,P010,C0281,2023-12-08,1,En ligne,Meknès,1040
V07607,P017,C0904,2023-08-15,2,En ligne,Rabat,730
V07608,P009,C0744,2024-04-23,1,Magasin physique,Marrakech,555
V07609,P014,C0726,2023-01-26,1,Magasin physique,Marrakech,446
V07610,P003,C0165,2023-03-10,3,En ligne,Fès,1473
V07611,P008,C0891,2023-03-14,3,En ligne,Rabat,3012
V07612,P011,C0805,2023-04-13,3,En ligne,Casablanca,2298
V07613,P015,C0842,2023-06-06,3,En ligne,Fès,3738
V07614,P005,C0713,2024-01-26,3,En ligne,Agadir,3657
V07615,P009,C0265,2023-10-02,3,Magasin physique,Oujda,1665
V07616,P015,C0073,2023-06-18,2,Magasin physique,Agadir,2492
V07617,P004,C0974,2024-08-20,3,Magasin physique,Oujda,2121
V07618,P013,C0304,2023-03-28,1,Magasin physique,Oujda,1058
V07619,P018,C0858,2024-07-09,3,En ligne,Rabat,2196
V07620,P004,C0703,2023-03-16,2,Magasin physique,Tanger,1414
V07621,P015,C0411,2023-08-02,3,Magasin physique,Meknès,3738
V07622,P013,C0837,2024-01-07,2,Magasin physique,Oujda,2116
V07623,P013,C0882,2023-03-21,2,Magasin physique,Meknès,2116
V07624,P013,C0576,2024-07-17,1,Magasin physique,Marrakech,1058
V07625,P001,C0688,2023-05-15,3,Magasin physique,Marrakech,2589
V07626,P019,C0319,2023-09-06,2,Magasin physique,Tanger,2644
V07627,P006,C0503,2023-08-29,1,Magasin physique,Casablanca,1165
V07628,P010,C0639,2024-03-20,3,Magasin physique,Marrakech,3120
V07629,P019,C0514,2024-01-20,3,Magasin physique,Marrakech,3966
V07630,P015,C0307,2023-08-25,2,Magasin physique,Marrakech,2492
V07631,P006,C0442,2024-01-12,1,En ligne,Tanger,1165
V07632,P002,C0912,2024-05-06,2,En ligne,Meknès,2832
V07633,P008,C0539,2023-11-16,3,Magasin physique,Agadir,3012
V07634,P002,C0390,2024-01-03,1,Magasin physique,Marrakech,1416
V07635,P010,C0882,2023-01-09,2,Magasin physique,Fès,2080
V07636,P019,C0252,2024-10-14,1,En ligne,Rabat,1322
V07637,P009,C0057,2023-06-24,1,En ligne,Rabat,555
